Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
8775985,MDG_0000000001,COUNTRY,TUR,YEAR,EUR,Europe,SEX,2018,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,10.1 [9.3-10.9],10.095482171,9.329071377,10.927753238,,2025-04-15T15:49:27.583+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8776532,MDG_0000000001,COUNTRY,UGA,YEAR,AFR,Africa,SEX,2020,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,30.6 [22.3-41.7],30.611256893,22.293654475,41.727722037,,2025-04-15T15:49:27.583+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
8784133,MDG_0000000001,COUNTRY,COL,YEAR,AMR,Americas,SEX,2010,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,16.3 [14.3-18.6],16.292151236,14.269800969,18.551834002,,2025-04-15T15:49:27.583+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8818981,MDG_0000000001,COUNTRY,GHA,YEAR,AFR,Africa,SEX,2010,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,45.7 [42.7-48.8],45.653557583,42.714096778,48.829684787,,2025-04-15T15:49:27.583+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8819038,MDG_0000000001,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,25.2 [21.2-30.2],25.167244147,21.181441281,30.172187463,,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8835734,MDG_0000000001,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,2023,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.5 [2.3-2.7],2.518936917,2.348969912,2.702476461,,2025-04-15T15:49:27.583+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
8837580,MDG_0000000001,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,2016,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,19.1 [14.8-24.8],19.07963969,14.790668215,24.751166406,,2025-04-15T15:49:27.583+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8838272,MDG_0000000001,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,6.0 [5.6-6.3],5.968690715,5.602792367,6.342595737,,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8851451,MDG_0000000001,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,2015,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,64.1 [59.1-69.5],64.083276538,59.070295071,69.488263793,,2025-04-15T15:49:27.583+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8854138,MDG_0000000001,COUNTRY,BRA,YEAR,AMR,Americas,SEX,2021,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,14.1 [12.8-15.5],14.102260062,12.809494502,15.461986638,,2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
8866360,MDG_0000000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,2019,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,29.6 [27.3-32.1],29.631498092,27.3493995,32.128376845,The UN IGME estimates are not the official statistics of India. The Sample Registration System (SRS) of ORGI is the official data source of India for all mortality estimates.,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8882615,MDG_0000000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,2011,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,44.6 [42.5-46.8],44.5632745,42.542361081,46.79490607,The UN IGME estimates are not the official statistics of India. The Sample Registration System (SRS) of ORGI is the official data source of India for all mortality estimates.,2025-04-15T15:49:27.583+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8890296,MDG_0000000001,COUNTRY,KEN,YEAR,AFR,Africa,SEX,2022,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,35.8 [30.6-41.9],35.756319552,30.636697879,41.855502367,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
8893362,MDG_0000000001,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,2016,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,7.1 [6.6-7.6],7.071534745,6.555978691,7.615948811,,2025-04-15T15:49:27.583+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8895977,MDG_0000000001,COUNTRY,GHA,YEAR,AFR,Africa,SEX,2010,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,40.4 [37.5-43.5],40.376884762,37.469566733,43.519001475,,2025-04-15T15:49:27.583+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8917341,MDG_0000000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,2021,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,26.9 [24.1-29.9],26.919378198,24.14774604,29.890574151,The UN IGME estimates are not the official statistics of India. The Sample Registration System (SRS) of ORGI is the official data source of India for all mortality estimates.,2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
8926298,MDG_0000000001,COUNTRY,NGA,YEAR,AFR,Africa,SEX,2019,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,60.4 [47.5-78.2],60.363519557,47.495616044,78.176718663,,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8931063,MDG_0000000001,COUNTRY,KEN,YEAR,AFR,Africa,SEX,2014,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,35.7 [32.6-39.4],35.736062899,32.568400585,39.350910555,,2025-04-15T15:49:27.583+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8936011,MDG_0000000001,COUNTRY,ZAF,YEAR,AFR,Africa,SEX,2014,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,30.9 [29.0-32.9],30.88377484,28.991216089,32.889151765,,2025-04-15T15:49:27.583+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8939152,MDG_0000000001,COUNTRY,RWA,YEAR,AFR,Africa,SEX,2020,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,34.7 [28.4-42.3],34.691097529,28.409377886,42.314076801,,2025-04-15T15:49:27.583+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
8948396,MDG_0000000001,COUNTRY,KEN,YEAR,AFR,Africa,SEX,2016,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,42.6 [38.9-47.0],42.633790775,38.851302843,47.012230829,,2025-04-15T15:49:27.583+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8968245,MDG_0000000001,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,2012,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,63.3 [58.9-68.2],63.343977978,58.924789323,68.204831315,,2025-04-15T15:49:27.583+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8973664,MDG_0000000001,COUNTRY,MEX,YEAR,AMR,Americas,SEX,2021,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,10.3 [8.8-12.0],10.287496606,8.789851939,11.985954216,,2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
8992328,MDG_0000000001,COUNTRY,UGA,YEAR,AFR,Africa,SEX,2011,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,46.7 [42.8-50.8],46.662572575,42.817139511,50.848794135,,2025-04-15T15:49:27.583+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8998742,MDG_0000000001,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,2020,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,1.9 [1.8-2.1],1.926723034,1.778021048,2.083830804,,2025-04-15T15:49:27.583+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
9006580,MDG_0000000001,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,2016,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.5 [2.5-2.6],2.537869551,2.465561442,2.611392858,,2025-04-15T15:49:27.583+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9009832,MDG_0000000001,COUNTRY,MEX,YEAR,AMR,Americas,SEX,2022,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,10.0 [8.2-12.0],9.967626999,8.240654189,12.006358411,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9027605,MDG_0000000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,2016,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,34.7 [32.9-36.6],34.735608824,32.897582253,36.612257471,The UN IGME estimates are not the official statistics of India. The Sample Registration System (SRS) of ORGI is the official data source of India for all mortality estimates.,2025-04-15T15:49:27.583+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9037659,MDG_0000000001,COUNTRY,JPN,YEAR,WPR,Western Pacific,SEX,2014,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.2 [2.1-2.2],2.173558485,2.124811141,2.224919188,,2025-04-15T15:49:27.583+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
9042111,MDG_0000000001,COUNTRY,KEN,YEAR,AFR,Africa,SEX,2022,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,39.5 [33.7-46.3],39.471123526,33.726542958,46.298052022,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9046000,MDG_0000000001,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,2018,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,28.0 [26.5-29.4],27.981935527,26.468452538,29.380551009,,2025-04-15T15:49:27.583+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9047967,MDG_0000000001,COUNTRY,COL,YEAR,AMR,Americas,SEX,2017,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,14.6 [11.1-19.0],14.560310425,11.100054505,19.019856968,,2025-04-15T15:49:27.583+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9049001,MDG_0000000001,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,2019,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,18.4 [13.1-26.2],18.437024509,13.116143451,26.158065203,,2025-04-15T15:49:27.583+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9049888,MDG_0000000001,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,2017,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,7.0 [6.6-7.4],6.96816372,6.563726582,7.398436023,,2025-04-15T15:49:27.583+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9056020,MDG_0000000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,2011,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,43.8 [41.7-46.1],43.764624301,41.657602329,46.11390115,The UN IGME estimates are not the official statistics of India. The Sample Registration System (SRS) of ORGI is the official data source of India for all mortality estimates.,2025-04-15T15:49:27.583+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9057270,MDG_0000000001,COUNTRY,KEN,YEAR,AFR,Africa,SEX,2013,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,36.4 [33.2-40.0],36.368681481,33.182480566,39.96223718,,2025-04-15T15:49:27.583+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9057426,MDG_0000000001,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,2013,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.8 [2.7-2.8],2.75947058,2.686700134,2.834451719,,2025-04-15T15:49:27.583+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9058701,MDG_0000000001,COUNTRY,TUR,YEAR,EUR,Europe,SEX,2016,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,9.8 [9.1-10.5],9.782681375,9.066407795,10.512708615,,2025-04-15T15:49:27.583+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9088826,MDG_0000000001,COUNTRY,BRA,YEAR,AMR,Americas,SEX,2015,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,15.2 [14.4-16.1],15.249654867,14.408492905,16.092986523,,2025-04-15T15:49:27.583+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9096932,MDG_0000000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,2014,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,39.0 [36.9-41.1],38.973593499,36.885897551,41.087330874,The UN IGME estimates are not the official statistics of India. The Sample Registration System (SRS) of ORGI is the official data source of India for all mortality estimates.,2025-04-15T15:49:27.583+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
9117720,MDG_0000000001,COUNTRY,THA,YEAR,SEAR,South-East Asia,SEX,2023,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,8.9 [7.8-11.2],8.874275467,7.837020264,11.169987818,,2025-04-15T15:49:27.583+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
9117933,MDG_0000000001,COUNTRY,POL,YEAR,EUR,Europe,SEX,2017,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,3.6 [3.5-3.7],3.615133622,3.51584973,3.714943133,,2025-04-15T15:49:27.583+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9126069,MDG_0000000001,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,2022,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,1.8 [1.6-2.0],1.786610103,1.55686375,2.03693594,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9134729,MDG_0000000001,COUNTRY,RWA,YEAR,AFR,Africa,SEX,2011,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,42.7 [37.8-48.3],42.66784453,37.787102002,48.251999346,,2025-04-15T15:49:27.583+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9142118,MDG_0000000001,COUNTRY,MDG,YEAR,AFR,Africa,SEX,2011,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,40.4 [36.4-44.9],40.439795175,36.415725034,44.884572682,,2025-04-15T15:49:27.583+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9142827,MDG_0000000001,COUNTRY,KEN,YEAR,AFR,Africa,SEX,2011,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,41.1 [37.9-44.6],41.065273996,37.901015104,44.615766715,,2025-04-15T15:49:27.583+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9143144,MDG_0000000001,COUNTRY,POL,YEAR,EUR,Europe,SEX,2015,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,3.8 [3.7-3.9],3.816171493,3.716220465,3.920929511,,2025-04-15T15:49:27.583+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9150523,MDG_0000000001,COUNTRY,GHA,YEAR,AFR,Africa,SEX,2023,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,31.5 [25.0-39.6],31.471632391,24.992748753,39.612862433,,2025-04-15T15:49:27.583+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
9161025,MDG_0000000001,COUNTRY,UGA,YEAR,AFR,Africa,SEX,2015,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,38.4 [33.4-44.3],38.423739292,33.399659514,44.285486681,,2025-04-15T15:49:27.583+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9163730,MDG_0000000001,COUNTRY,MEX,YEAR,AMR,Americas,SEX,2021,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,11.5 [9.8-13.3],11.476148568,9.814481874,13.30401299,,2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
9165767,MDG_0000000001,COUNTRY,BRA,YEAR,AMR,Americas,SEX,2016,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,16.1 [15.1-17.1],16.079636442,15.115613276,17.055911883,,2025-04-15T15:49:27.583+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9169324,MDG_0000000001,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,2015,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,21.2 [17.0-26.6],21.201397859,16.960135928,26.560679438,,2025-04-15T15:49:27.583+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9182355,MDG_0000000001,COUNTRY,GHA,YEAR,AFR,Africa,SEX,2012,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,42.1 [39.2-45.2],42.132844478,39.203619221,45.244390935,,2025-04-15T15:49:27.583+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9182742,MDG_0000000001,COUNTRY,MDG,YEAR,AFR,Africa,SEX,2017,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,39.2 [34.8-44.4],39.23699756,34.846963751,44.352949961,,2025-04-15T15:49:27.583+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9191530,MDG_0000000001,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,2022,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,46.6 [38.7-56.1],46.645583524,38.734669794,56.098908839,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9203443,MDG_0000000001,COUNTRY,GHA,YEAR,AFR,Africa,SEX,2014,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,43.4 [39.9-47.1],43.442155509,39.93786171,47.149768461,,2025-04-15T15:49:27.583+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
9207646,MDG_0000000001,COUNTRY,JPN,YEAR,WPR,Western Pacific,SEX,2015,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.0 [2.0-2.1],2.0148856,1.978307401,2.052183302,,2025-04-15T15:49:27.583+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9215452,MDG_0000000001,COUNTRY,JPN,YEAR,WPR,Western Pacific,SEX,2012,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,2.3 [2.3-2.4],2.338215958,2.285555084,2.394304706,,2025-04-15T15:49:27.583+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9216664,MDG_0000000001,COUNTRY,UGA,YEAR,AFR,Africa,SEX,2016,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,32.5 [27.2-38.7],32.472518518,27.204560913,38.735829725,,2025-04-15T15:49:27.583+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9217601,MDG_0000000001,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,2012,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,22.2 [19.0-25.9],22.15362463,18.99580148,25.901749015,,2025-04-15T15:49:27.583+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9220533,MDG_0000000001,COUNTRY,COL,YEAR,AMR,Americas,SEX,2012,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,15.3 [13.1-18.0],15.316699223,13.059683157,17.95820613,,2025-04-15T15:49:27.583+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9236655,MDG_0000000001,COUNTRY,BRA,YEAR,AMR,Americas,SEX,2010,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,17.7 [16.9-18.7],17.746178212,16.850043093,18.674324293,,2025-04-15T15:49:27.583+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9283114,MDG_0000000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,2022,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,25.8 [22.7-29.0],25.751297391,22.665068728,29.039507751,The UN IGME estimates are not the official statistics of India. The Sample Registration System (SRS) of ORGI is the official data source of India for all mortality estimates.,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9310532,MDG_0000000001,COUNTRY,JPN,YEAR,WPR,Western Pacific,SEX,2021,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,1.9 [1.8-1.9],1.851806514,1.804172657,1.900681159,,2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
9338851,MDG_0000000001,COUNTRY,NGA,YEAR,AFR,Africa,SEX,2010,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,67.5 [61.7-74.0],67.549702193,61.732107359,73.975514522,,2025-04-15T15:49:27.583+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9347952,MDG_0000000001,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,2017,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,32.8 [30.8-34.9],32.758467365,30.767474285,34.924407295,The UN IGME estimates are not the official statistics of India. The Sample Registration System (SRS) of ORGI is the official data source of India for all mortality estimates.,2025-04-15T15:49:27.583+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9350690,MDG_0000000001,COUNTRY,NGA,YEAR,AFR,Africa,SEX,2017,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,68.6 [56.9-83.9],68.585571007,56.888353301,83.87747135,,2025-04-15T15:49:27.583+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9373668,MDG_0000000001,COUNTRY,RWA,YEAR,AFR,Africa,SEX,2011,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,35.2 [31.1-39.8],35.166582526,31.122782208,39.774021256,,2025-04-15T15:49:27.583+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9374227,MDG_0000000001,COUNTRY,TUR,YEAR,EUR,Europe,SEX,2021,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,7.7 [6.9-8.8],7.745294716,6.9051461,8.752461854,,2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
9382656,MDG_0000000001,COUNTRY,POL,YEAR,EUR,Europe,SEX,2020,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,3.4 [3.3-3.5],3.413727261,3.314144025,3.51382092,,2025-04-15T15:49:27.583+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
9398633,MDG_0000000001,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,2018,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,6.1 [5.6-6.6],6.082484343,5.621888684,6.570647236,,2025-04-15T15:49:27.583+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9400645,MDG_0000000001,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,2014,SEX_MLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,9.5 [8.8-10.1],9.451358575,8.78744525,10.136470639,,2025-04-15T15:49:27.583+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
9406495,MDG_0000000001,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,2022,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,15.4 [10.0-24.3],15.448398398,9.955397856,24.276102059,,2025-04-15T15:49:27.583+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9409869,MDG_0000000001,COUNTRY,MDG,YEAR,AFR,Africa,SEX,2014,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,39.2 [35.1-43.8],39.218652385,35.143528758,43.769205922,,2025-04-15T15:49:27.583+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
9413609,MDG_0000000001,COUNTRY,IDN,YEAR,WPR,Western Pacific,SEX,2014,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,20.7 [18.5-23.2],20.67824798,18.527298417,23.153237673,,2025-04-15T15:49:27.583+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
9414748,MDG_0000000001,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,2023,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,1.7 [1.4-2.1],1.722070412,1.432310282,2.059069012,,2025-04-15T15:49:27.583+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
9429062,MDG_0000000001,COUNTRY,BRA,YEAR,AMR,Americas,SEX,2014,SEX_BTSX,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,14.0 [13.7-14.4],14.016656914,13.65558789,14.380789066,,2025-04-15T15:49:27.583+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
9431111,MDG_0000000001,COUNTRY,IDN,YEAR,WPR,Western Pacific,SEX,2021,SEX_FMLE,AGEGROUP,AGEGROUP_MONTHS0-11,,,,,16.1 [12.7-20.5],16.060047445,12.668664466,20.45899573,,2025-04-15T15:49:27.583+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
