Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
3502006,WHS4_100,COUNTRY,NGA,AFR,YEAR,Africa,,,2018,,,,,,,61,61.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
3584442,WHS4_100,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,2022,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3588922,WHS4_100,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,2011,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
3597355,WHS4_100,COUNTRY,COL,AMR,YEAR,Americas,,,2018,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
3743496,WHS4_100,COUNTRY,RWA,AFR,YEAR,Africa,,,2010,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
3793363,WHS4_100,COUNTRY,CHN,WPR,YEAR,Western Pacific,,,2018,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
33310,WHS4_100,COUNTRY,COL,AMR,YEAR,Americas,,,2016,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
62689,WHS4_100,COUNTRY,UGA,AFR,YEAR,Africa,,,2016,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
146844,WHS4_100,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,2011,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
161286,WHS4_100,COUNTRY,ZAF,AFR,YEAR,Africa,,,2014,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
223336,WHS4_100,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,2020,,,,,,,61,61.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
281150,WHS4_100,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,2017,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
350363,WHS4_100,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,2024,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
362980,WHS4_100,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,2010,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
383124,WHS4_100,COUNTRY,ZAF,AFR,YEAR,Africa,,,2018,,,,,,,82,82.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
507609,WHS4_100,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,,2020,,,,,,,80,80.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
519643,WHS4_100,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,2010,,,,,,,66,66.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
654857,WHS4_100,COUNTRY,POL,EUR,YEAR,Europe,,,2013,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
657417,WHS4_100,COUNTRY,CHL,AMR,YEAR,Americas,,,2019,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
702215,WHS4_100,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,,2018,,,,,,,80,80.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
771802,WHS4_100,COUNTRY,BRA,AMR,YEAR,Americas,,,2020,,,,,,,77,77.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
797591,WHS4_100,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,,2023,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
830113,WHS4_100,COUNTRY,UGA,AFR,YEAR,Africa,,,2020,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
836250,WHS4_100,COUNTRY,GHA,AFR,YEAR,Africa,,,2019,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
847221,WHS4_100,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,,2017,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
885859,WHS4_100,COUNTRY,NGA,AFR,YEAR,Africa,,,2016,,,,,,,53,53.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
926826,WHS4_100,COUNTRY,CHL,AMR,YEAR,Americas,,,2017,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
963418,WHS4_100,COUNTRY,RWA,AFR,YEAR,Africa,,,2016,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
995481,WHS4_100,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2015,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1015637,WHS4_100,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,2017,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1050941,WHS4_100,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,,2016,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1094944,WHS4_100,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,2011,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1095017,WHS4_100,COUNTRY,RWA,AFR,YEAR,Africa,,,2021,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1122899,WHS4_100,COUNTRY,COL,AMR,YEAR,Americas,,,2015,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1250088,WHS4_100,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2016,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1265443,WHS4_100,COUNTRY,NGA,AFR,YEAR,Africa,,,2010,,,,,,,56,56.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1347770,WHS4_100,COUNTRY,RWA,AFR,YEAR,Africa,,,2011,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1425998,WHS4_100,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,2014,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1470188,WHS4_100,COUNTRY,GHA,AFR,YEAR,Africa,,,2012,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1539039,WHS4_100,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,2022,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1626180,WHS4_100,COUNTRY,CHL,AMR,YEAR,Americas,,,2023,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1670307,WHS4_100,COUNTRY,RWA,AFR,YEAR,Africa,,,2019,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1679066,WHS4_100,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,,2023,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1718205,WHS4_100,COUNTRY,TUR,EUR,YEAR,Europe,,,2014,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1765329,WHS4_100,COUNTRY,TUR,EUR,YEAR,Europe,,,2020,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1815657,WHS4_100,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,,2010,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1848512,WHS4_100,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,2018,,,,,,,68,68.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1851257,WHS4_100,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,2023,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1862172,WHS4_100,COUNTRY,BRA,AMR,YEAR,Americas,,,2017,,,,,,,83,83.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1918476,WHS4_100,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,2020,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1957707,WHS4_100,COUNTRY,GHA,AFR,YEAR,Africa,,,2024,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
1958186,WHS4_100,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,2016,,,,,,,66,66.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2000602,WHS4_100,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,2024,,,,,,,59,59.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
2020417,WHS4_100,COUNTRY,TUR,EUR,YEAR,Europe,,,2024,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
2128172,WHS4_100,COUNTRY,MEX,AMR,YEAR,Americas,,,2010,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2133906,WHS4_100,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,2022,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2134450,WHS4_100,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,2024,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
2152283,WHS4_100,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,2019,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2184124,WHS4_100,COUNTRY,BRA,AMR,YEAR,Americas,,,2019,,,,,,,70,70.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2191157,WHS4_100,COUNTRY,MDG,AFR,YEAR,Africa,,,2024,,,,,,,60,60.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
2209964,WHS4_100,COUNTRY,POL,EUR,YEAR,Europe,,,2024,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
2217178,WHS4_100,COUNTRY,UGA,AFR,YEAR,Africa,,,2010,,,,,,,80,80.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2217727,WHS4_100,COUNTRY,BRA,AMR,YEAR,Americas,,,2012,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2248722,WHS4_100,COUNTRY,CHL,AMR,YEAR,Americas,,,2011,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2272883,WHS4_100,COUNTRY,MEX,AMR,YEAR,Americas,,,2016,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2294500,WHS4_100,COUNTRY,ZAF,AFR,YEAR,Africa,,,2023,,,,,,,79,79.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2373305,WHS4_100,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2017,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2381944,WHS4_100,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,2012,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2389874,WHS4_100,COUNTRY,COL,AMR,YEAR,Americas,,,2024,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
2470976,WHS4_100,COUNTRY,GHA,AFR,YEAR,Africa,,,2017,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2475513,WHS4_100,COUNTRY,CHL,AMR,YEAR,Americas,,,2022,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2484250,WHS4_100,COUNTRY,NGA,AFR,YEAR,Africa,,,2012,,,,,,,36,36.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2502445,WHS4_100,COUNTRY,KEN,AFR,YEAR,Africa,,,2011,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2503019,WHS4_100,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,2019,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2520092,WHS4_100,COUNTRY,CHN,WPR,YEAR,Western Pacific,,,2024,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
2598456,WHS4_100,COUNTRY,ZAF,AFR,YEAR,Africa,,,2019,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3841488,WHS4_100,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,2018,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4106006,WHS4_100,COUNTRY,BRA,AMR,YEAR,Americas,,,2024,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
4120381,WHS4_100,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,2013,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4120410,WHS4_100,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,,2012,,,,,,,64,64.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4156450,WHS4_100,COUNTRY,UGA,AFR,YEAR,Africa,,,2023,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4159640,WHS4_100,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,2021,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4170087,WHS4_100,COUNTRY,GHA,AFR,YEAR,Africa,,,2011,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4193981,WHS4_100,COUNTRY,MDG,AFR,YEAR,Africa,,,2010,,,,,,,70,70.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4296799,WHS4_100,COUNTRY,CHL,AMR,YEAR,Americas,,,2015,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4341379,WHS4_100,COUNTRY,POL,EUR,YEAR,Europe,,,2022,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4356067,WHS4_100,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,2019,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4359912,WHS4_100,COUNTRY,UGA,AFR,YEAR,Africa,,,2018,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4390707,WHS4_100,COUNTRY,GHA,AFR,YEAR,Africa,,,2014,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4406329,WHS4_100,COUNTRY,BRA,AMR,YEAR,Americas,,,2014,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4499062,WHS4_100,COUNTRY,ZAF,AFR,YEAR,Africa,,,2012,,,,,,,71,71.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4511493,WHS4_100,COUNTRY,IDN,WPR,YEAR,Western Pacific,,,2020,,,,,,,77,77.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4536087,WHS4_100,COUNTRY,NGA,AFR,YEAR,Africa,,,2021,,,,,,,61,61.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4537267,WHS4_100,COUNTRY,NGA,AFR,YEAR,Africa,,,2023,,,,,,,67,67.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4545828,WHS4_100,COUNTRY,CHN,WPR,YEAR,Western Pacific,,,2019,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4576170,WHS4_100,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,2014,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4665949,WHS4_100,COUNTRY,CHL,AMR,YEAR,Americas,,,2018,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4748332,WHS4_100,COUNTRY,KEN,AFR,YEAR,Africa,,,2012,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4793107,WHS4_100,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,2010,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4803067,WHS4_100,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,2016,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4806097,WHS4_100,COUNTRY,RWA,AFR,YEAR,Africa,,,2012,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4823466,WHS4_100,COUNTRY,TUR,EUR,YEAR,Europe,,,2016,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4829459,WHS4_100,COUNTRY,TUR,EUR,YEAR,Europe,,,2012,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4829681,WHS4_100,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2024,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
4840658,WHS4_100,COUNTRY,MDG,AFR,YEAR,Africa,,,2020,,,,,,,67,67.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4893044,WHS4_100,COUNTRY,MEX,AMR,YEAR,Americas,,,2021,,,,,,,78,78.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4906209,WHS4_100,COUNTRY,MDG,AFR,YEAR,Africa,,,2012,,,,,,,68,68.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4910373,WHS4_100,COUNTRY,MDG,AFR,YEAR,Africa,,,2016,,,,,,,68,68.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4917190,WHS4_100,COUNTRY,MEX,AMR,YEAR,Americas,,,2014,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5045054,WHS4_100,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,2024,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
5056341,WHS4_100,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2020,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5152540,WHS4_100,COUNTRY,ZAF,AFR,YEAR,Africa,,,2022,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5156981,WHS4_100,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,2010,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5178089,WHS4_100,COUNTRY,POL,EUR,YEAR,Europe,,,2023,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
5197151,WHS4_100,COUNTRY,COL,AMR,YEAR,Americas,,,2022,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5347647,WHS4_100,COUNTRY,KEN,AFR,YEAR,Africa,,,2010,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5425436,WHS4_100,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2012,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5455024,WHS4_100,COUNTRY,GHA,AFR,YEAR,Africa,,,2013,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5456456,WHS4_100,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,2023,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
5462203,WHS4_100,COUNTRY,NGA,AFR,YEAR,Africa,,,2024,,,,,,,67,67.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
5471368,WHS4_100,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2011,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5494382,WHS4_100,COUNTRY,KEN,AFR,YEAR,Africa,,,2020,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
